CustomerAttributes,Product
"M, M, Partial College, Clerical, Low Income, 1-2 kids, 51-60, 0, 1, 1","['Road-150 Red, 48', 'Road-650 Black, 48', 'Road-650 Red, 44', 'Road-650 Black, 48', 'Road-150 Red, 44', 'Road-650 Black, 44', 'Road-650 Red, 62', 'Road-650 Red, 62', 'Road-650 Black, 48', 'Road-650 Red, 52', 'Road-150 Red, 52', 'Road-150 Red, 48', 'Road-150 Red, 56', 'Road-150 Red, 48', 'Road-150 Red, 56', 'Road-150 Red, 44', 'Road-250 Black, 52', 'Road-250 Black, 52', 'Road-250 Black, 48', 'Road-250 Black, 52', 'Road-250 Red, 52', 'Road-250 Red, 58', 'Road-250 Red, 52', 'Mountain-200 Silver, 38', 'Road-550-W Yellow, 44', 'Sport-100 Helmet, Blue', 'Classic Vest, S', 'Mountain-400-W Silver, 38', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Mountain-400-W Silver, 38', 'ML Mountain Tire', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Short-Sleeve Classic Jersey, S', 'Half-Finger Gloves, M', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Road-250 Black, 48', 'HL Road Tire', 'AWC Logo Cap', 'AWC Logo Cap', 'LL Road Tire', 'Mountain Tire Tube', 'HL Mountain Tire', 'ML Road Tire', 'Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Black', ""Women's Mountain Shorts, M"", 'Short-Sleeve Classic Jersey, XL', 'AWC Logo Cap', 'Road-250 Black, 48', 'Road Tire Tube', 'HL Road Tire', 'Sport-100 Helmet, Red', 'Bike Wash - Dissolver', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain Tire Tube', 'HL Mountain Tire', 'Hydration Pack - 70 oz.', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Road-250 Black, 58', 'HL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'AWC Logo Cap', 'Bike Wash - Dissolver', 'Long-Sleeve Logo Jersey, M', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Classic Vest, L', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', 'Road-550-W Yellow, 38', 'Road Tire Tube', 'ML Road Tire', 'HL Mountain Tire', 'AWC Logo Cap', 'Fender Set - Mountain', 'Road-550-W Yellow, 40', 'ML Road Tire', 'Mountain Tire Tube', 'Racing Socks, L', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'Mountain Tire Tube', 'Long-Sleeve Logo Jersey, S', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, L"", 'Long-Sleeve Logo Jersey, S', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, XL', 'ML Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Mountain-200 Black, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Short-Sleeve Classic Jersey, M', 'Road-750 Black, 44', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'Mountain-200 Black, 38', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 38', ""Women's Mountain Shorts, M"", 'Short-Sleeve Classic Jersey, L', 'AWC Logo Cap', 'Mountain-200 Black, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Classic Vest, L', 'ML Road Tire', 'Road Tire Tube', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, S', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Racing Socks, M', 'Mountain-200 Silver, 46', 'Patch Kit/8 Patches', 'Touring-1000 Yellow, 60', 'Touring Tire', 'Touring Tire Tube', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Mountain-200 Black, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 40', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', 'Road-350-W Yellow, 42', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, S', 'Road-550-W Yellow, 42', 'Racing Socks, M', 'Sport-100 Helmet, Blue', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 38', 'HL Mountain Tire', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, S', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, XL', 'Mountain-400-W Silver, 40', 'Sport-100 Helmet, Red', 'Mountain-400-W Silver, 40', ""Women's Mountain Shorts, S"", 'Long-Sleeve Logo Jersey, M', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M', 'Mountain-400-W Silver, 40', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'All-Purpose Bike Stand', 'Mountain-400-W Silver, 38', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M', 'Mountain-400-W Silver, 40', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 38', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-400-W Silver, 46', ""Women's Mountain Shorts, S"", 'Short-Sleeve Classic Jersey, M', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Touring Tire Tube', 'Sport-100 Helmet, Black', 'Mountain-400-W Silver, 46', 'Sport-100 Helmet, Blue', ""Women's Mountain Shorts, L"", 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'HL Mountain Tire', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Road-750 Black, 48', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Short-Sleeve Classic Jersey, XL', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Black', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Road-550-W Yellow, 38', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Half-Finger Gloves, M', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'HL Mountain Tire', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Fender Set - Mountain', 'Road-350-W Yellow, 44', 'ML Road Tire', 'Long-Sleeve Logo Jersey, S', 'Road-550-W Yellow, 42', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Road-350-W Yellow, 44', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Classic Vest, S', 'Fender Set - Mountain', 'Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, XL', 'Mountain-200 Black, 38', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 38', 'Mountain Bottle Cage', 'Half-Finger Gloves, S', 'Sport-100 Helmet, Black', 'Mountain-500 Silver, 52', 'Short-Sleeve Classic Jersey, XL', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain-200 Silver, 46', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Long-Sleeve Logo Jersey, XL', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, L"", 'Mountain Tire Tube', 'HL Mountain Tire', 'HL Road Tire', 'AWC Logo Cap', 'Road Tire Tube', 'Fender Set - Mountain', 'Fender Set - Mountain', 'Bike Wash - Dissolver']"
"M, M, Partial College, Clerical, Low Income, 1-2 kids, 61-70, 0, 0, 2","['Road-150 Red, 62', 'Road-150 Red, 56', 'Road-150 Red, 44', 'Road-150 Red, 44', 'Road-150 Red, 56', 'Road-250 Red, 48', 'Mountain-200 Silver, 38', 'Mountain-200 Black, 42', 'Mountain-200 Silver, 46', 'Mountain-200 Silver, 42', 'Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Mountain-200 Black, 38', 'Mountain-200 Silver, 38', ""Women's Mountain Shorts, M"", 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Road-750 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Fender Set - Mountain', 'AWC Logo Cap', 'Road-550-W Yellow, 44', 'Sport-100 Helmet, Blue', 'Racing Socks, L', 'Road Tire Tube', 'Racing Socks, L', 'Sport-100 Helmet, Black', 'ML Mountain Tire', 'Road-250 Black, 52', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Road-350-W Yellow, 48', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 40', 'Touring-2000 Blue, 54', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 38', 'Short-Sleeve Classic Jersey, L', 'Road-550-W Yellow, 48', 'Short-Sleeve Classic Jersey, S', 'Mountain-500 Black, 48', 'Fender Set - Mountain', 'Short-Sleeve Classic Jersey, XL', 'Road-350-W Yellow, 42', 'Road-350-W Yellow, 42', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 48', 'Short-Sleeve Classic Jersey, L', 'Road-350-W Yellow, 42', 'Short-Sleeve Classic Jersey, L', 'Mountain-500 Silver, 52', 'Short-Sleeve Classic Jersey, L', 'Mountain-500 Silver, 48', 'LL Mountain Tire', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 1-2 kids, 61-70, 0, 1, 2","['Mountain-100 Silver, 48', 'Mountain-100 Silver, 48', 'Mountain-200 Silver, 38', 'Sport-100 Helmet, Blue', 'Short-Sleeve Classic Jersey, M', 'Mountain-200 Black, 46', 'Hydration Pack - 70 oz.', 'Short-Sleeve Classic Jersey, L', 'AWC Logo Cap', 'Touring-3000 Yellow, 58', 'Touring Tire Tube', 'Touring Tire', 'Patch Kit/8 Patches', 'Touring-3000 Yellow, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.']"
"M, M, Partial College, Clerical, Low Income, 1-2 kids, 71-80, 0, 0, 2","['Mountain Bottle Cage', 'HL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, S', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Short-Sleeve Classic Jersey, XL', 'Fender Set - Mountain', 'Short-Sleeve Classic Jersey, L', 'Fender Set - Mountain', 'Bike Wash - Dissolver', 'Road Bottle Cage', 'ML Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Short-Sleeve Classic Jersey, XL', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, M']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 3, 1, 2","['Road Tire Tube', 'Sport-100 Helmet, Black', 'Touring Tire Tube', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Red', 'Short-Sleeve Classic Jersey, L']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 4, 0, 2","['ML Mountain Tire', 'Mountain Tire Tube']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 4, 1, 0","['Road Tire Tube', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 4, 1, 1","['LL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 4, 1, 3","['Road Tire Tube', 'Sport-100 Helmet, Black']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 21-30, 5, 1, 1",['Water Bottle - 30 oz.']
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 3, 0, 2",['Mountain Bottle Cage']
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 3, 1, 0","['Water Bottle - 30 oz.', 'ML Road Tire', 'Road Tire Tube', 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 3, 1, 1","['Road Tire Tube', 'Hitch Rack - 4-Bike']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 3, 1, 2","['Road Tire Tube', 'ML Road Tire', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, M"", 'Touring Tire Tube', 'Hydration Pack - 70 oz.', 'Sport-100 Helmet, Black', 'Road Tire Tube', 'Racing Socks, M', 'ML Road Tire', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 3, 1, 3","['LL Road Tire', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 0, 0","['Fender Set - Mountain', 'Short-Sleeve Classic Jersey, L', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 0, 1","['Touring Tire', 'Touring Tire Tube', 'HL Road Tire', 'Classic Vest, M', 'Road Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'HL Mountain Tire', 'Mountain Tire Tube']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 0, 2","['AWC Logo Cap', ""Women's Mountain Shorts, S"", 'Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 0, 3","['LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire Tube']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 1, 1","['Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Water Bottle - 30 oz.']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 4, 1, 2","['Road Tire Tube', 'LL Road Tire', 'Patch Kit/8 Patches']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 5, 0, 3","['Road Tire Tube', 'LL Road Tire']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 31-40, 5, 1, 3","['Touring Tire Tube', 'Sport-100 Helmet, Black']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 41-50, 3, 0, 0","['ML Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver']"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 51-60, 0, 0, 2","['Road-150 Red, 44', 'Road-150 Red, 52', 'Road-150 Red, 48', 'Road-150 Red, 44', 'Road-150 Red, 52', 'Mountain-200 Silver, 46', 'Mountain-200 Silver, 38', 'Mountain-200 Black, 46', 'Mountain-200 Black, 38', 'Road-550-W Yellow, 38', 'Road-750 Black, 48', 'Sport-100 Helmet, Blue', 'Road-750 Black, 48', 'Road-750 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', ""Women's Mountain Shorts, M"", 'Road-750 Black, 48', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, XL', 'Road-350-W Yellow, 48', 'Sport-100 Helmet, Red', 'Short-Sleeve Classic Jersey, L', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, L', 'AWC Logo Cap', 'Road-350-W Yellow, 44', 'Short-Sleeve Classic Jersey, M', 'Road-350-W Yellow, 42', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, S', 'Road-550-W Yellow, 44', 'Short-Sleeve Classic Jersey, S', ""Women's Mountain Shorts, L""]"
"M, M, Partial College, Clerical, Low Income, 3-5 kids, 51-60, 0, 1, 2","['Mountain-100 Silver, 48', 'Mountain-200 Silver, 42', 'Patch Kit/8 Patches', 'Hitch Rack - 4-Bike', 'AWC Logo Cap', 'Touring-3000 Yellow, 62', 'Touring Tire', 'Touring Tire Tube', 'AWC Logo Cap']"
"M, M, Partial College, Clerical, Low Income, No kids, 21-30, 0, 0, 1","['Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, L']"
"M, M, Partial College, Clerical, Low Income, No kids, 31-40, 0, 0, 1","['Road-650 Red, 62', 'Road-150 Red, 56', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'ML Road Tire', 'Road Tire Tube', 'Hydration Pack - 70 oz.', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Half-Finger Gloves, M', 'Mountain-500 Black, 48', 'LL Mountain Tire', 'Touring-1000 Yellow, 46', 'Touring-1000 Yellow, 50', 'Sport-100 Helmet, Red', 'AWC Logo Cap', 'Road-350-W Yellow, 44', 'Long-Sleeve Logo Jersey, XL', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire', 'Touring Tire Tube', 'AWC Logo Cap']"
"M, M, Partial College, Management, High Income, 1-2 kids, 51-60, 5, 1, 3","['Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'AWC Logo Cap']"
"M, M, Partial College, Management, High Income, 3-5 kids, 51-60, 5, 0, 3",['ML Road Tire']
"M, M, Partial College, Management, High Income, 3-5 kids, 51-60, 5, 0, 4",['Water Bottle - 30 oz.']
"M, M, Partial College, Management, High Income, 3-5 kids, 51-60, 5, 1, 2","['Road-550-W Yellow, 38', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Red']"
"M, M, Partial College, Management, High Income, 3-5 kids, 51-60, 5, 1, 3","['Road-250 Black, 58', 'Bike Wash - Dissolver', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Touring Tire Tube', 'AWC Logo Cap', 'Touring Tire']"
"M, M, Partial College, Management, High Income, 3-5 kids, 51-60, 5, 1, 4",['Water Bottle - 30 oz.']
"M, M, Partial College, Management, High Income, No kids, 21-30, 5, 0, 3","['Mountain-200 Black, 38', 'Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Touring-1000 Blue, 60', 'Touring-1000 Yellow, 60', 'Short-Sleeve Classic Jersey, M']"
"M, M, Partial College, Management, High Income, No kids, 21-30, 5, 1, 3","['Road-150 Red, 48', 'Road-150 Red, 48', 'Road-650 Black, 60', 'Road-150 Red, 56', 'Road-250 Black, 52', 'Road-550-W Yellow, 42', 'Mountain-400-W Silver, 40', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Half-Finger Gloves, S', 'Mountain-400-W Silver, 40', 'Sport-100 Helmet, Blue']"
"M, M, Partial College, Management, High Income, No kids, 31-40, 5, 0, 3","['Road-150 Red, 52', 'Road-650 Black, 60', 'ML Road Tire', 'Road Tire Tube', 'Mountain-400-W Silver, 40', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 42', 'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Blue']"
"M, M, Partial College, Management, High Income, No kids, 31-40, 5, 1, 3","['Road-150 Red, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Road-250 Red, 58', 'Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, L', 'LL Road Tire', 'AWC Logo Cap', 'Patch Kit/8 Patches']"
"M, M, Partial College, Management, Mid Income, 3-5 kids, 41-50, 4, 1, 4","['ML Mountain Tire', 'Mountain Tire Tube']"
"M, M, Partial College, Management, Mid Income, 3-5 kids, 51-60, 4, 1, 4","['Road-150 Red, 62', 'Road-650 Black, 58', 'Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Half-Finger Gloves, S', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 42', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring Tire Tube', 'Long-Sleeve Logo Jersey, L', 'HL Road Tire', 'Long-Sleeve Logo Jersey, XL', 'Half-Finger Gloves, L', 'Road-550-W Yellow, 48', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Silver, 38', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Touring-3000 Blue, 50', 'Touring-1000 Blue, 54', 'Road Bottle Cage', 'ML Road Tire', 'Road Tire Tube', 'Road-750 Black, 48']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 0, 0, 0","['Water Bottle - 30 oz.', 'Sport-100 Helmet, Red']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 0, 1, 1","['Road-550-W Yellow, 38', 'Road-650 Black, 58', 'Mountain-200 Black, 38', 'Road-250 Red, 44', 'Mountain-200 Black, 46', 'Road-550-W Yellow, 42', 'Sport-100 Helmet, Red', 'Road-250 Black, 52', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'AWC Logo Cap', 'Mountain-500 Silver, 52']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 1, 0, 0","['Road-750 Black, 48', 'Road Bottle Cage', 'Water Bottle - 30 oz.']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 1, 1, 0","['Mountain-200 Black, 42', 'Mountain-200 Black, 38', 'HL Mountain Tire', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'ML Mountain Tire', 'Mountain Tire Tube', 'Bike Wash - Dissolver', ""Women's Mountain Shorts, S"", 'Long-Sleeve Logo Jersey, XL', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Road-550-W Yellow, 40', 'Short-Sleeve Classic Jersey, M', 'Touring-2000 Blue, 54', 'Sport-100 Helmet, Red', 'ML Mountain Tire', 'Road Tire Tube', 'ML Road Tire', 'Hitch Rack - 4-Bike']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 1, 1, 1","['Road-550-W Yellow, 38', 'Touring Tire Tube', 'Sport-100 Helmet, Red', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, XL', 'Racing Socks, L', 'Touring Tire Tube', 'Long-Sleeve Logo Jersey, L', 'Road-350-W Yellow, 42', 'Road-750 Black, 48', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 31-40, 2, 1, 0","['Road Tire Tube', 'Long-Sleeve Logo Jersey, S']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 41-50, 0, 0, 1","['Mountain-100 Black, 42', 'Road-750 Black, 44', 'AWC Logo Cap', 'Sport-100 Helmet, Red', 'Touring-3000 Yellow, 54', 'Sport-100 Helmet, Black', 'Touring-1000 Blue, 54', 'AWC Logo Cap', 'Sport-100 Helmet, Blue']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 41-50, 0, 1, 0","['Touring Tire', 'Touring Tire Tube', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Hydration Pack - 70 oz.', 'Water Bottle - 30 oz.', 'ML Road Tire', 'Patch Kit/8 Patches', 'Long-Sleeve Logo Jersey, M', 'Road Tire Tube', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'AWC Logo Cap', 'Touring Tire', 'Touring Tire Tube', 'LL Road Tire', 'Road Tire Tube', 'Half-Finger Gloves, L']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 41-50, 0, 1, 1","['Road-150 Red, 56', 'Road-650 Black, 44', 'Road-250 Black, 58', 'Road-650 Black, 58', 'Road-650 Red, 62', 'Road-250 Black, 48', 'Road-250 Black, 52', 'Road-250 Black, 44', 'Road-250 Black, 52', 'Road-350-W Yellow, 44', 'ML Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Road-550-W Yellow, 38', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Blue', 'Mountain-500 Silver, 42', 'Sport-100 Helmet, Blue', 'Mountain-500 Black, 52', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Road-350-W Yellow, 40', 'Road-550-W Yellow, 48', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M', 'Road-350-W Yellow, 44', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Red', 'Road-350-W Yellow, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Road-350-W Yellow, 40', 'Short-Sleeve Classic Jersey, L', 'Mountain-400-W Silver, 40', 'Fender Set - Mountain', 'Classic Vest, M']"
"M, M, Partial College, Manual, Low Income, 1-2 kids, 41-50, 1, 0, 0","['Road-750 Black, 58', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Sport-100 Helmet, Black', 'AWC Logo Cap', 'Road-550-W Yellow, 42', 'AWC Logo Cap', 'Sport-100 Helmet, Red']"
